condition_type,day_type,condition_value,end_station_name,return_count,end_lat,end_lng,total_returns_in_group,return_share
cold,weekday,mild,Wells St & Randolph St Corral,985,41.88438,-87.63396,2816330,0.000349745945965139
cold,weekday,mild,Wells St & Walton St,8397,41.89993001,-87.63443007,2816330,0.002981539805349515
cold,weekday,mild,Wells St & Washington St,1794,41.883,-87.63396,2816330,0.0006369992152908217
cold,weekday,mild,Wentworth Ave & 104th St,4,41.705307996998194,-87.62921690940857,2816330,1.420288105442189e-06
cold,weekday,mild,Wentworth Ave & 107th St,48,41.69989,-87.62785,2816330,1.7043457265306267e-05
cold,weekday,mild,Wentworth Ave & 24th St,1061,41.85008369347577,-87.6321405172348,2816330,0.0003767314199685406
cold,weekday,mild,Wentworth Ave & 33rd St,1150,41.83452988563,-87.6318229814,2816330,0.0004083328303146293
cold,weekday,mild,Wentworth Ave & 35th St,1179,41.830777,-87.632504,2816330,0.0004186299190790852
cold,weekday,mild,Wentworth Ave & 63rd St,137,41.78007963264,-87.6297463052,2816330,4.864486761139497e-05
cold,weekday,mild,Wentworth Ave & 92nd St,65,41.72714,-87.62886,2816330,2.307968171343557e-05
cold,weekday,mild,Wentworth Ave & Cermak Rd,16,41.85308455741279,-87.63193130493164,2816330,5.681152421768756e-06
cold,weekday,mild,Wentworth Ave & Cermak Rd*,3800,41.853214418519656,-87.63187229633331,2816330,0.0013492737001700795
cold,weekday,mild,Western Ave & 101st St,44,41.71011,-87.68198,2816330,1.5623169159864077e-05
cold,weekday,mild,Western Ave & 104th St,66,41.70458710218908,-87.68120348453522,2816330,2.343475373979612e-05
cold,weekday,mild,Western Ave & 111th St,51,41.691211034981045,-87.68129736185074,2816330,1.810867334438791e-05
cold,weekday,mild,Western Ave & 21st St,737,41.854109,-87.685838,2816330,0.0002616880834277233
cold,weekday,mild,Western Ave & 24th St,452,41.84847,-87.68510899999998,2816330,0.00016049255591496736
cold,weekday,mild,Western Ave & 28th St,99,41.84151770807,-87.68513144089998,2816330,3.5152130609694174e-05
cold,weekday,mild,Western Ave & 43rd St,174,41.81574,-87.68489000000001,2816330,6.178253258673522e-05
cold,weekday,mild,Western Ave & 62nd St,23,41.780985,-87.6834204,2816330,8.166656606292586e-06
cold,weekday,mild,Western Ave & 79th St,32,41.750843,-87.682701,2816330,1.1362304843537512e-05
cold,weekday,mild,Western Ave & 81st St,14,41.746426,-87.683123,2816330,4.971008369047661e-06
cold,weekday,mild,Western Ave & Ardmore Ave,282,41.9867636,-87.68987959999998,2816330,0.00010013031143367432
cold,weekday,mild,Western Ave & Berteau Ave,855,41.95774,-87.688273,2816330,0.0003035865825382679
cold,weekday,mild,Western Ave & Congress Pkwy,1072,41.87474885079,-87.68644527569998,2816330,0.00038063721225850664
cold,weekday,mild,Western Ave & Division St,2795,41.902893,-87.687275,2816330,0.0009924263136777294
cold,weekday,mild,Western Ave & Fillmore St,1323,41.86856584535612,-87.68623408677644,2816330,0.000469760290875004
cold,weekday,mild,Western Ave & Grace St,1070,41.95037092929293,-87.68816057777777,2816330,0.00037992706820578554
cold,weekday,mild,Western Ave & Granville Ave,939,41.99416136902,-87.689438282,2816330,0.00033341263275255386
cold,weekday,mild,Western Ave & Gunnison St,263,41.96965951655629,-87.68953755099338,2816330,9.338394293282393e-05
cold,weekday,mild,Western Ave & Howard St,662,42.018901,-87.690048,2816330,0.00023505768145068228
cold,weekday,mild,Western Ave & Lake St,317,41.88476155555556,-87.68648361002178,2816330,0.00011255783235629347
cold,weekday,mild,Western Ave & Leland Ave,2981,41.96579395810278,-87.68859948272886,2816330,0.0010584697105807913
cold,weekday,mild,Western Ave & Lunt Ave,1040,42.0085943972,-87.6904922389,2816330,0.0003692749074149691
cold,weekday,mild,Western Ave & Lyndale St,272,41.9226,-87.68772000000001,2816330,9.657959117006884e-05
cold,weekday,mild,Western Ave & Monroe St,800,41.88142526,-87.6866316818,2816330,0.0002840576210884378
cold,weekday,mild,Western Ave & Roscoe St,1757,41.943034,-87.687288,2816330,0.0006238615503154815
cold,weekday,mild,Western Ave & Wabansia Ave,407,41.91208,-87.68752,2816330,0.00014451431472874273
cold,weekday,mild,Western Ave & Walton St,3856,41.89841768945,-87.6865960164,2816330,0.0013691577336462702
cold,weekday,mild,Western Ave & Winnebago Ave,5127,41.91552,-87.687022,2816330,0.0018204542791505256
cold,weekday,mild,Western Blvd & 48th Pl,308,41.805661,-87.683392,2816330,0.00010936218411904855
cold,weekday,mild,Whipple St & Roosevelt Rd,22,41.86655400000001,-87.701329,2816330,7.811584579932039e-06
cold,weekday,mild,Whipple/Irving Park,542,41.954189,-87.704448,2816330,0.0001924490382874166
cold,weekday,mild,Wilton Ave & Addison St,2477,41.947459,-87.653216,2816330,0.0008795134092950755
cold,weekday,mild,Wilton Ave & Belmont Ave,13547,41.940231918108594,-87.65294373035431,2816330,0.004810160741106333
cold,weekday,mild,Wilton Ave & Diversey Pkwy,7750,41.93241798951903,-87.65270499568871,2816330,0.002751808204294241
cold,weekday,mild,Wilton Ave & Diversey Pkwy*,3352,41.932418,-87.652705,2816330,0.0011902014323605544
cold,weekday,mild,Winchester (Ravenswood) Ave & Balmoral Ave,1331,41.979762,-87.67753,2816330,0.0004726008670858884
cold,weekday,mild,Winchester Ave & Elston Ave,1994,41.92409085038,-87.6764600747,2816330,0.0007080136205629312
cold,weekday,mild,Winthrop Ave & Lawrence Ave,3788,41.968812,-87.657659,2816330,0.001345012835853753
cold,weekday,mild,Wolcott (Ravenswood) Ave & Montrose Ave,3261,41.961406,-87.676169,2816330,0.0011578898779617446
cold,weekday,mild,Wolcott Ave & Fargo Ave,361,42.016977,-87.677725,2816330,0.00012818100151615756
cold,weekday,mild,Wolcott Ave & Polk St,5669,41.871262,-87.673688,2816330,0.002012903317437942
cold,weekday,mild,Wood St & 33rd St,161,41.83427,-87.6706,2816330,5.716659624404811e-05
cold,weekday,mild,Wood St & 35th St,491,41.83010465416,-87.6702983089,2816330,0.0001743403649430287
cold,weekday,mild,Wood St & 84th St,13,41.741192,-87.668106,2816330,4.615936342687114e-06
cold,weekday,mild,Wood St & Augusta Blvd,4155,41.899181,-87.6722,2816330,0.0014753242695280738
cold,weekday,mild,Wood St & Beach Ave,1990,41.907655,-87.672552,2816330,0.000706593332457489
cold,weekday,mild,Wood St & Chicago Ave,4642,41.895634,-87.672069,2816330,0.0016482443463656602
cold,weekday,mild,Wood St & Cortland St,269,41.915890000000005,-87.67281,2816330,9.551437509098721e-05
cold,weekday,mild,Wood St & Hubbard St,2827,41.889715,-87.671966,2816330,0.001003788618521267
cold,weekday,mild,Wood St & Milwaukee Ave,5536,41.90746150493701,-87.67240429168085,2816330,0.0019656787379319896
cold,weekday,mild,Wood St & Taylor St (Temp),3968,41.869265218438194,-87.67373085021973,2816330,0.0014089258005986515
cold,weekday,mild,Wood St & Walnut St,180,41.88417586306651,-87.67124295169083,2816330,6.39129647448985e-05
cold,weekday,mild,Wood St & Webster Ave,1764,41.92105672992757,-87.67279744148254,2816330,0.0006263470545000053
cold,weekday,mild,Woodlawn & 103rd,13,41.707338,-87.59399,2816330,4.615936342687114e-06
cold,weekday,mild,Woodlawn Ave & 55th St,5479,41.795264,-87.596471,2816330,0.0019454396324294382
cold,weekday,mild,Woodlawn Ave & 58th St,5508,41.789381,-87.596479,2816330,0.001955736721193894
cold,weekday,mild,Woodlawn Ave & 75th St,50,41.75916,-87.595751,2816330,1.775360131802736e-05
cold,weekday,mild,Woodlawn Ave & Lake Park Ave,752,41.81409271048,-87.5970051479,2816330,0.00026701416382313154
cold,weekday,mild,Yates Blvd & 75th St,73,41.758768,-87.56644,2816330,2.592025792431995e-05
cold,weekday,mild,Yates Blvd & 93rd St,29,41.72616639024511,-87.5662761926651,2816330,1.029708876445587e-05
cold,weekend,cold,2112 W Peterson Ave,33,41.99117799999999,-87.683593,80733,0.00040875478428895246
cold,weekend,cold,21st St & Pulaski Rd,2,41.85357638068863,-87.72469529380317,80733,2.4773017229633483e-05
cold,weekend,cold,63rd St Beach,11,41.78091096424803,-87.57632374763489,80733,0.00013625159476298416
cold,weekend,cold,900 W Harrison St,156,41.874754,-87.649807,80733,0.0019322953439114116
cold,weekend,cold,Aberdeen St & Carroll Ave,58,41.88819,-87.65459,80733,0.000718417499659371
cold,weekend,cold,Aberdeen St & Jackson Blvd,337,41.87772613,-87.65478743,80733,0.004174253403193242
cold,weekend,cold,Aberdeen St & Monroe St,136,41.880381631942605,-87.65540930667021,80733,0.0016845651716150768
cold,weekend,cold,Aberdeen St & Randolph St,171,41.88411416441933,-87.65426402007539,80733,0.002118092973133663
cold,weekend,cold,Ada St & 113th Place,2,41.68759,-87.65541,80733,2.4773017229633483e-05
cold,weekend,cold,Ada St & Washington Blvd,109,41.88283,-87.661206,80733,0.001350129439015025
cold,weekend,cold,Addison/Racine Corral,3,41.9470683,-87.6593535,80733,3.7159525844450226e-05
cold,weekend,cold,Addison/Sheffield SW Corral,1,41.9469539,-87.65441230000002,80733,1.2386508614816741e-05
cold,weekend,cold,Addison/Wilton Corral,3,41.9473827,-87.6531716,80733,3.7159525844450226e-05
cold,weekend,cold,Adler Planetarium,107,41.866095,-87.607267,80733,0.0013253564217853913
cold,weekend,cold,Albany Ave & 16th St,2,41.85936,-87.70302,80733,2.4773017229633483e-05
cold,weekend,cold,Albany Ave & 26th St,5,41.844507,-87.701655,80733,6.193254307408371e-05
cold,weekend,cold,Albany Ave & Belmont Ave,10,41.939638,-87.705263,80733,0.00012386508614816742
cold,weekend,cold,Albany Ave & Bloomingdale Ave,96,41.91402671273,-87.70512646200001,80733,0.0011891048270224072
cold,weekend,cold,Albany Ave & Montrose Ave,52,41.96104100000001,-87.705866,80733,0.0006440984479704706
cold,weekend,cold,Altgeld Gardens,1,41.65666552967373,-87.59880065917969,80733,1.2386508614816741e-05
cold,weekend,cold,Archer & Wentworth,14,41.8546868,-87.6308531,80733,0.00017341112060743438
cold,weekend,cold,Archer (Damen) Ave & 37th St,16,41.826712,-87.683144,80733,0.00019818413783706786
cold,weekend,cold,Archer Ave & 49th St,3,41.80420000000001,-87.72082,80733,3.7159525844450226e-05
cold,weekend,cold,Archer Ave & Homan Ave,7,41.81153,-87.70885,80733,8.670556030371719e-05
cold,weekend,cold,Archer Ave & Wentworth Ave,17,41.8546868,-87.6308531,80733,0.0002105706464518846
cold,weekend,cold,Artesian Ave & 55th St,2,41.79402,-87.68577,80733,2.4773017229633483e-05
cold,weekend,cold,Artesian Ave & 71st St,1,41.764345,-87.684417,80733,1.2386508614816741e-05
cold,weekend,cold,Artesian Ave & Hubbard St,42,41.8895,-87.688257,80733,0.0005202333618223032
cold,weekend,cold,Artesian Ave & Marquette Rd,1,41.77203,-87.684637,80733,1.2386508614816741e-05
cold,weekend,cold,Ashland Ave & 13th St,148,41.86523400000001,-87.66650700000001,80733,0.0018332032749928777
cold,weekend,cold,Ashland Ave & 50th St,7,41.803023,-87.664699,80733,8.670556030371719e-05
cold,weekend,cold,Ashland Ave & 63rd St,3,41.779374,-87.66484299999999,80733,3.7159525844450226e-05
cold,weekend,cold,Ashland Ave & 66th St,2,41.774074,-87.663815,80733,2.4773017229633483e-05
cold,weekend,cold,Ashland Ave & 74th St,1,41.75923602425868,-87.66347408294678,80733,1.2386508614816741e-05
cold,weekend,cold,Ashland Ave & 78th St,1,41.75220484941116,-87.66369938850403,80733,1.2386508614816741e-05
cold,weekend,cold,Ashland Ave & Archer Ave,10,41.83920868403,-87.6656098589,80733,0.00012386508614816742
cold,weekend,cold,Ashland Ave & Augusta Blvd,73,41.89962082184989,-87.66838462985125,80733,0.0009042151288816222
cold,weekend,cold,Ashland Ave & Belle Plaine Ave,57,41.9557944253819,-87.66915741480612,80733,0.0007060309910445543
cold,weekend,cold,Ashland Ave & Blackhawk St,157,41.907066,-87.667252,80733,0.0019446818525262284
cold,weekend,cold,Ashland Ave & Chicago Ave,146,41.89595435734305,-87.6677280664444,80733,0.0018084302577632443
cold,weekend,cold,Ashland Ave & Division St,270,41.90318794361149,-87.66894633544676,80733,0.00334435732600052
cold,weekend,cold,Ashland Ave & Garfield Blvd,1,41.792822,-87.66442900000001,80733,1.2386508614816741e-05
cold,weekend,cold,Ashland Ave & Grace St,118,41.950771514725965,-87.66872750341331,80733,0.0014616080165483756
cold,weekend,cold,Ashland Ave & Grand Ave,98,41.891072,-87.666611,80733,0.0012138778442520406
cold,weekend,cold,Ashland Ave & Lake St,93,41.88592,-87.66717,80733,0.001151945301177957
cold,weekend,cold,Ashland Ave & McDowell Ave,7,41.809719,-87.663477,80733,8.670556030371719e-05
cold,weekend,cold,Ashland Ave & Pershing Rd,6,41.823465,-87.665577,80733,7.431905168890045e-05
cold,weekend,cold,Ashland Ave & Wellington Ave,134,41.936083,-87.669807,80733,0.0016597921543854434
cold,weekend,cold,Ashland Ave & Wrightwood Ave,72,41.92882999871071,-87.6685067415486,80733,0.0008918286202668054
cold,weekend,cold,Augusta Blvd & Laramie Ave,3,41.8986607,-87.7554551,80733,3.7159525844450226e-05
cold,weekend,cold,Austin Ave & Milwaukee Ave,3,41.98736,-87.77804999999998,80733,3.7159525844450226e-05
cold,weekend,cold,Austin Blvd & Chicago Ave,2,41.894887,-87.774704,80733,2.4773017229633483e-05
cold,weekend,cold,Austin Blvd & Madison St,3,41.880281,-87.774453,80733,3.7159525844450226e-05
cold,weekend,cold,Avenue O & 118th St,1,41.68100145911039,-87.5379312226869,80733,1.2386508614816741e-05
cold,weekend,cold,Avenue O & 134th St,3,41.6519026853208,-87.53955539376464,80733,3.7159525844450226e-05
cold,weekend,cold,Avers Ave & 16th St,1,41.85909,-87.72121,80733,1.2386508614816741e-05
cold,weekend,cold,Avers Ave & Belmont Ave,49,41.939408,-87.723574,80733,0.0006069389221260203
cold,weekend,cold,Avers Ave & Foster Ave,2,41.97541,-87.72451999999998,80733,2.4773017229633483e-05
cold,weekend,cold,Avondale Ave & Irving Park Rd,33,41.953393,-87.732002,80733,0.00040875478428895246
cold,weekend,cold,Baltimore Ave & 133rd St,3,41.65349,-87.54703,80733,3.7159525844450226e-05
cold,weekend,cold,Baltimore Ave & 87th St,2,41.73733560041666,-87.54851460456847,80733,2.4773017229633483e-05
cold,weekend,cold,Bennett Ave & 79th St,1,41.751785,-87.578496,80733,1.2386508614816741e-05
cold,weekend,cold,Benson Ave & Church St,136,42.048214,-87.683485,80733,0.0016845651716150768
cold,weekend,cold,Bernard St & Elston Ave,12,41.949923,-87.713949,80733,0.0001486381033778009
cold,weekend,cold,Bernard St & Peterson Ave,4,41.9904393,-87.715236,80733,4.9546034459266966e-05
cold,weekend,cold,Bissell St & Armitage Ave*,226,41.9182955629354,-87.65218332409859,80733,0.0027993509469485837
cold,weekend,cold,Blackstone Ave & 59th St,452,41.787877,-87.590461,80733,0.005598701893897167
cold,weekend,cold,Blackstone Ave & Hyde Park Blvd,113,41.802562,-87.590368,80733,0.0013996754734742919
cold,weekend,cold,Blue Island Ave & 18th St,114,41.857556,-87.661535,80733,0.0014120619820891086
cold,weekend,cold,Bosworth Ave & Howard St,13,42.019537,-87.669563,80733,0.00016102461199261764
cold,weekend,cold,Bradley Park,1,41.717878301935,-87.56459176540375,80733,1.2386508614816741e-05
cold,weekend,cold,Broadway & Argyle St,169,41.97423,-87.65977350000001,80733,0.0020933199559040293
cold,weekend,cold,Broadway & Barry Ave,410,41.93758231600629,-87.6440978050232,80733,0.005078468532074864
cold,weekend,cold,Broadway & Belmont Ave,297,41.94010600392988,-87.6454510048789,80733,0.0036787930586005724
cold,weekend,cold,Broadway & Berwyn Ave,161,41.97836100000001,-87.659789,80733,0.0019942278869854954
cold,weekend,cold,Broadway & Cornelia Ave,400,41.945529,-87.646439,80733,0.004954603445926697
cold,weekend,cold,Broadway & Cuyler Ave,12,41.955417,-87.6515,80733,0.0001486381033778009
cold,weekend,cold,Broadway & Granville Ave,137,41.9947796884,-87.6602845349,80733,0.0016969516802298936
cold,weekend,cold,Broadway & Oakdale Ave,44,41.93558083163717,-87.64404965678466,80733,0.0005450063790519367
cold,weekend,cold,Broadway & Ridge Ave,117,41.9840446107,-87.6602738295,80733,0.0014492215079335588
cold,weekend,cold,Broadway & Roscoe Ave,31,41.94360000000001,-87.64532000000001,80733,0.000383981767059319
cold,weekend,cold,Broadway & Sheridan Rd,327,41.952833,-87.649993,80733,0.0040503883170450745
cold,weekend,cold,Broadway & Sunnyside Ave,52,41.963419,-87.656069,80733,0.0006440984479704706
cold,weekend,cold,Broadway & Thorndale Ave,197,41.98974251144,-87.6601406209,80733,0.002440142197118898
cold,weekend,cold,Broadway & Waveland Ave,516,41.949074,-87.648636,80733,0.006391438445245439
cold,weekend,cold,Broadway & Wilson Ave,183,41.965221,-87.658139,80733,0.0022667310765114635
cold,weekend,cold,Buckingham Fountain,49,41.87130745884732,-87.62309887518705,80733,0.0006069389221260203
cold,weekend,cold,Budlong Woods Library,15,41.98366470886,-87.6964225611,80733,0.00018579762922225112
cold,weekend,cold,Burley Ave & 85th St,6,41.74117,-87.54518,80733,7.431905168890045e-05
cold,weekend,cold,Burley Ave & 91st St,1,41.73054,-87.54558,80733,1.2386508614816741e-05
cold,weekend,cold,Burling St & Diversey Pkwy,278,41.93314,-87.64776,80733,0.003443449394919054
cold,weekend,cold,Burling St & Diversey Pkwy*,10,41.93314,-87.64776,80733,0.00012386508614816742
cold,weekend,cold,Burnham Greenway & 105th St,2,41.7045750872071,-87.52823173999786,80733,2.4773017229633483e-05
cold,weekend,cold,Burnham Greenway & 112th St,2,41.69177385116831,-87.53043115139008,80733,2.4773017229633483e-05
cold,weekend,cold,Burnham Harbor,86,41.85741178707404,-87.61379152536392,80733,0.0010652397408742397
cold,weekend,cold,California & 16th St,8,41.859228,-87.695562,80733,9.909206891853393e-05
cold,weekend,cold,California Ave & 21st St,7,41.8537957934734,-87.69582286477088,80733,8.670556030371719e-05
cold,weekend,cold,California Ave & 23rd Pl,6,41.84910969176,-87.69513980680001,80733,7.431905168890045e-05
cold,weekend,cold,California Ave & 26th St,4,41.8436799145765,-87.69496858119965,80733,4.9546034459266966e-05
cold,weekend,cold,California Ave & 36th St,4,41.828098,-87.694684,80733,4.9546034459266966e-05
cold,weekend,cold,California Ave & 41st St,2,41.81867,-87.69441,80733,2.4773017229633483e-05
cold,weekend,cold,California Ave & 71st St,2,41.764748,-87.693121,80733,2.4773017229633483e-05
cold,weekend,cold,California Ave & Altgeld St,80,41.92669,-87.697668,80733,0.0009909206891853394
cold,weekend,cold,California Ave & Byron St,52,41.95216219326,-87.698051113,80733,0.0006440984479704706
cold,weekend,cold,California Ave & Cortez St,97,41.900363,-87.696704,80733,0.001201491335637224
cold,weekend,cold,California Ave & Division St,79,41.903029,-87.697474,80733,0.0009785341805705226
cold,weekend,cold,California Ave & Fletcher St,60,41.93842879148,-87.698007756,80733,0.0007431905168890045
cold,weekend,cold,California Ave & Francis Pl,101,41.91849116331977,-87.69742283132375,80733,0.001251037370096491
cold,weekend,cold,California Ave & Granville Ave,26,41.9941803,-87.6995596,80733,0.0003220492239852353
cold,weekend,cold,California Ave & Lake St,8,41.88445395657,-87.6962981368,80733,9.909206891853393e-05
cold,weekend,cold,California Ave & Madison St,2,41.88098,-87.69598,80733,2.4773017229633483e-05
cold,weekend,cold,California Ave & Marquette Rd,1,41.771611,-87.693331,80733,1.2386508614816741e-05
