end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,condition_type,condition_value,weekend_minus_weekday_share_under_weather,total_return_count_under_weather,end_lat,end_lng
Sawyer Ave & Irving Park Rd,278.0,107.0,0.00036305319904718125,0.0003088459839919642,rain,rainy,-5.4207215055217034e-05,385.0,41.953598557720426,-87.70931008347263
Sedgwick St & Huron St,2492.0,776.0,0.003254419323833006,0.002239854986708077,rain,rainy,-0.001014564337124929,3268.0,41.894666,-87.638437
Sedgwick St & North Ave,2028.0,956.0,0.0026484600275815955,0.0027594089784702598,rain,rainy,0.00011094895088866429,2984.0,41.910983,-87.638525
Sedgwick St & Schiller St,678.0,287.0,0.0008854319027121903,0.000828399975754147,rain,rainy,-5.703192695804323e-05,965.0,41.907626,-87.638566
Sedgwick St & Webster Ave,1969.0,1106.0,0.0025714091687910065,0.003192370638272079,rain,rainy,0.0006209614694810722,3075.0,41.922167,-87.638888
Seeley Ave & Roscoe St,855.0,453.0,0.0011165844790839566,0.0013075442126014934,rain,rainy,0.00019095973351753674,1308.0,41.943403,-87.679618
Seminary Ave & Belden Ave,93.0,53.0,0.00012145304860211459,0.00015297978646330938,rain,rainy,3.152673786119479e-05,146.0,41.923390000000005,-87.65599
Shabbona Park,54.0,22.0,7.052112499477622e-05,6.350104343760012e-05,rain,rainy,-7.020081557176103e-06,76.0,41.94480000000001,-87.79932
Shedd Aquarium,2659.0,2652.0,0.003472512432613147,0.00765476214529616,rain,rainy,0.004182249712683013,5311.0,41.86722596201104,-87.61535540410257
Sheffield Ave & Addison St,959.0,700.0,0.001252402942036859,0.002020487745741822,rain,rainy,0.0007680848037049631,1659.0,41.947017,-87.654418
Sheffield Ave & Fletcher St,73.0,25.0,9.533411341886414e-05,7.21602766336365e-05,rain,rainy,-2.3173836785227633e-05,98.0,41.93901,-87.65321000000002
Sheffield Ave & Fullerton Ave,3230.0,1222.0,0.0042182080320949476,0.003527194321852152,rain,rainy,-0.0006910137102427954,4452.0,41.9256163,-87.65365740000001
Sheffield Ave & Kingsbury St,2009.0,1006.0,0.0026236470391575078,0.0029037295317375328,rain,rainy,0.000280082492580025,3015.0,41.91052201283299,-87.653106010569
Sheffield Ave & Waveland Ave,2494.0,1206.0,0.003257031217351331,0.003481011744806625,rain,rainy,0.00022398052745529378,3700.0,41.949399,-87.654529
Sheffield Ave & Webster Ave,2257.0,1183.0,0.0029475218354298133,0.0034146242903036793,rain,rainy,0.00046710245487386606,3440.0,41.92154,-87.653818
Sheffield Ave & Wellington Ave,2240.0,1074.0,0.0029253207405240504,0.003100005484181024,rain,rainy,0.0001746847436569737,3314.0,41.936253484169214,-87.6526620968688
Sheffield Ave & Willow St,1474.0,732.0,0.0019249655230055582,0.0021128528998328767,rain,rainy,0.00018788737682731856,2206.0,41.913688,-87.652855
Sheffield Ave & Wrightwood Ave,2360.0,1270.0,0.003082034351623553,0.0036657420529887345,rain,rainy,0.0005837077013651814,3630.0,41.928712,-87.653833
Sheffield/Cornelia Corral,55.0,55.0,7.182707175393873e-05,0.0001587526085940003,rain,rainy,8.692553684006157e-05,110.0,41.9452875,-87.6542225
Sheffield/Newport Corral,151.0,169.0,0.0001971979606335409,0.0004878034700433828,rain,rainy,0.0002906055094098419,320.0,41.9446132,-87.6542018
Sheridan Rd & Argyle St,1234.0,679.0,0.0016115383008065527,0.001959873113369567,rain,rainy,0.00034833481256301454,1913.0,41.97328682025978,-87.65475958585739
Sheridan Rd & Berwyn Ave,38.0,17.0,4.9625976848175855e-05,4.906898811087282e-05,rain,rainy,-5.569887373030362e-07,55.0,41.97828,-87.65529
Sheridan Rd & Buena Ave,1614.0,829.0,0.0021077980692883113,0.0023928347731713862,rain,rainy,0.0002850367038830749,2443.0,41.95849095778336,-87.65498859932366
Sheridan Rd & Columbia Ave,515.0,217.0,0.0006725625809686991,0.0006263512011799649,rain,rainy,-4.62113797887342e-05,732.0,42.004583,-87.661406
Sheridan Rd & Greenleaf Ave,301.0,215.0,0.00039308997450791924,0.000620578379049274,rain,rainy,0.0002274884045413547,516.0,42.01058656284,-87.66241209479999
Sheridan Rd & Irving Park Rd,2380.0,1118.0,0.0031081532868068034,0.0032270075710562245,rain,rainy,0.00011885428424942114,3498.0,41.954245,-87.654406
Sheridan Rd & Lawrence Ave,877.0,458.0,0.0011453153077855321,0.0013219762679282207,rain,rainy,0.0001766609601426886,1335.0,41.969517,-87.654691
Sheridan Rd & Loyola Ave,638.0,332.0,0.0008331940323456894,0.0009582884736946928,rain,rainy,0.00012509444134900342,970.0,42.00104377979,-87.6611982433
Sheridan Rd & Montrose Ave,2050.0,1123.0,0.002677190856283171,0.0032414396263829516,rain,rainy,0.0005642487700997807,3173.0,41.96167,-87.65464
Sheridan Rd & Noyes St (NU),1069.0,402.0,0.0013960570855447365,0.0011603372482688749,rain,rainy,-0.0002357198372758616,1471.0,42.058239,-87.677432
Shields Ave & 28th Pl,304.0,151.0,0.00039700781478540684,0.0004358480708671645,rain,rainy,3.8840256081757634e-05,455.0,41.842733,-87.635491
Shields Ave & 31st St,585.0,277.0,0.0007639788541100756,0.0007995358651006925,rain,rainy,3.555701099061681e-05,862.0,41.838464,-87.635406
Shields Ave & 43rd St,43.0,17.0,5.6155710643988466e-05,4.906898811087282e-05,rain,rainy,-7.086722533115647e-06,60.0,41.81620767856,-87.6348193497
Shore Dr & 55th St,1807.0,985.0,0.002359845793806678,0.0028431148993652783,rain,rainy,0.0004832691055586002,2792.0,41.795212,-87.580715
Smith Park,402.0,159.0,0.0005249905971833341,0.00045893935938992814,rain,rainy,-6.605123779340592e-05,561.0,41.892048,-87.689397
South Shore Dr & 67th St,146.0,89.0,0.00019066822683772827,0.000256890584815746,rain,rainy,6.62223579780177e-05,235.0,41.773643,-87.567514
South Shore Dr & 71st St,188.0,141.0,0.00024551799072255423,0.0004069839602137099,rain,rainy,0.00016146596949115566,329.0,41.7664094567,-87.5656875719
South Shore Dr & 74th St,81.0,38.0,0.00010578168749216432,0.00010968362048312748,rain,rainy,3.901932990963162e-06,119.0,41.76218896038,-87.55927465
Southport Ave & Belmont Ave,1499.0,752.0,0.0019576141919846212,0.002170581121139786,rain,rainy,0.0002129669291551649,2251.0,41.93947775040509,-87.6637476682663
Southport Ave & Clark St,605.0,291.0,0.0007900977892933261,0.0008399456200155289,rain,rainy,4.984783072220272e-05,896.0,41.957081,-87.664199
Southport Ave & Clybourn Ave,1074.0,404.0,0.0014025868193405491,0.0011661100703995659,rain,rainy,-0.00023647674894098324,1478.0,41.92126022238193,-87.66539180184805
Southport Ave & Grace St,41.0,25.0,5.354381712566342e-05,7.21602766336365e-05,rain,rainy,1.861645950797308e-05,66.0,41.95155,-87.66404
Southport Ave & Irving Park Rd,1240.0,657.0,0.0016193739813615278,0.0018963720699319672,rain,rainy,0.0002769980885704395,1897.0,41.954177,-87.664358
Southport Ave & Roscoe St,2477.0,1438.0,0.003234830122445568,0.004150659111966772,rain,rainy,0.0009158289895212037,3915.0,41.943739,-87.66402
Southport Ave & Waveland Ave,2732.0,1603.0,0.0035678465460320112,0.004626916937748773,rain,rainy,0.0010590703917167615,4335.0,41.948226,-87.6640712
Southport Ave & Wellington Ave,1856.0,1025.0,0.0024238371850056417,0.0029585713419790966,rain,rainy,0.0005347341569734549,2881.0,41.93577461766458,-87.66360014677048
Southport Ave & Wrightwood Ave,1481.0,799.0,0.0019341071503196957,0.0023062424412110226,rain,rainy,0.00037213529089132687,2280.0,41.92877300000001,-87.663913
Spaulding Ave & Armitage Ave,910.0,429.0,0.0011884115508378954,0.0012382703470332024,rain,rainy,4.9858796195307014e-05,1339.0,41.91710803478932,-87.71022096276283
Spaulding Ave & Division St,330.0,154.0,0.00043096243052363244,0.00044450730406320085,rain,rainy,1.3544873539568416e-05,484.0,41.90270659438,-87.709219571
Springfield Ave & North Ave,107.0,39.0,0.0001397363032303899,0.00011257003154847294,rain,rainy,-2.716627168191697e-05,146.0,41.910158,-87.723831
St Clair St & Ohio St,155.0,82.0,0.00020242174767019097,0.00023668570735832772,rain,rainy,3.4263959688136746e-05,237.0,41.89238,-87.62264
St Louis Ave & Foster Ave,77.0,30.0,0.00010055790045551424,8.65923319603638e-05,rain,rainy,-1.396556849515043e-05,107.0,41.97598370000001,-87.7159844
St. Clair St & Erie St,4013.0,1191.0,0.005240764344519202,0.003437715578826443,rain,rainy,-0.0018030487656927594,5204.0,41.89434700980045,-87.62280048612229
St. Louis Ave & Balmoral Ave,180.0,62.0,0.00023507041664925404,0.00017895748605141853,rain,rainy,-5.611293059783551e-05,242.0,41.98039423475,-87.7161149615
St. Louis Ave & Fullerton Ave,542.0,275.0,0.0007078231434660872,0.0007937630429700015,rain,rainy,8.593989950391432e-05,817.0,41.92481559681187,-87.71449506282805
State St & 19th St,474.0,219.0,0.0006190187638430356,0.0006321240233106558,rain,rainy,1.310525946762015e-05,693.0,41.856594,-87.627542
State St & 29th St,95.0,44.0,0.00012406494212043964,0.00012700208687520023,rain,rainy,2.9371447547605896e-06,139.0,41.84170699999999,-87.626938
State St & 33rd St,1174.0,354.0,0.0015331814952568013,0.0010217895171322929,rain,rainy,-0.0005113919781245084,1528.0,41.834734,-87.625813
State St & 35th St,572.0,174.0,0.0007470015462409629,0.00050223552537011,rain,rainy,-0.0002447660208708529,746.0,41.8310363140161,-87.62679755687714
State St & 54th St,46.0,7.0,6.0073550921476034e-05,2.020487745741822e-05,rain,rainy,-3.9868673464057815e-05,53.0,41.796642,-87.625923
State St & 95th St,63.0,33.0,8.227464582723892e-05,9.525156515640018e-05,rain,rainy,1.2976919329161265e-05,96.0,41.7218499,-87.6228544
State St & Chicago Ave,4722.0,2071.0,0.006166680596765431,0.005977757316330448,rain,rainy,-0.0001889232804349831,6793.0,41.896617200407526,-87.62857854366302
State St & Harrison St,1279.0,606.0,0.0016703059049688663,0.0017491651055993487,rain,rainy,7.885920063048241e-05,1885.0,41.874053,-87.627716
State St & Kinzie St,2627.0,960.0,0.0034307221363199464,0.002770954622731642,rain,rainy,-0.0006597675135883046,3587.0,41.8893754597427,-87.62707652193124
State St & Pearson St,1312.0,558.0,0.0017134021480212295,0.0016106173744627667,rain,rainy,-0.0001027847735584628,1870.0,41.897448,-87.62872199999998
State St & Randolph St,2220.0,1019.0,0.0028992018053408,0.002941252875587024,rain,rainy,4.205107024622418e-05,3239.0,41.88462107257936,-87.62783423066139
State St & Van Buren St,1361.0,466.0,0.0017773935392201932,0.0013450675564509844,rain,rainy,-0.0004323259827692088,1827.0,41.877181,-87.627844
Stave St & Armitage Ave,749.0,377.0,0.0009781541226127294,0.0010881769716352384,rain,rainy,0.00011002284902250897,1126.0,41.917741,-87.691392
Steelworkers Park,28.0,35.0,3.656650925655063e-05,0.00010102438728709111,rain,rainy,6.445787803054048e-05,63.0,41.73793,-87.53091
Stetson Ave & South Water St,1822.0,642.0,0.002379434995194116,0.0018530759039517854,rain,rainy,-0.0005263590912423306,2464.0,41.886835,-87.62232
Stockton Dr & Wrightwood Ave,2027.0,1243.0,0.002647154080822433,0.003587808954224407,rain,rainy,0.000940654873401974,3270.0,41.93132,-87.63874200000001
Stony Island Ave & 63rd St,83.0,72.0,0.00010839358101048936,0.00020782159670487314,rain,rainy,9.942801569438378e-05,155.0,41.780506,-87.586853
Stony Island Ave & 67th St,48.0,24.0,6.268544443980108e-05,6.927386556829105e-05,rain,rainy,6.588421128489962e-06,72.0,41.77345849948,-87.5853397391
Stony Island Ave & 71st St,75.0,31.0,9.794600693718919e-05,8.947874302570926e-05,rain,rainy,-8.467263911479922e-06,106.0,41.7664929373,-87.58646087749999
Stony Island Ave & 75th St,53.0,35.0,6.92151782356137e-05,0.00010102438728709111,rain,rainy,3.1809209051477416e-05,88.0,41.7586696704,-87.586882871
Streeter Dr & Grand Ave,5418.0,4045.0,0.007075619541142547,0.011675532759322387,rain,rainy,0.00459991321817984,9463.0,41.892278002970286,-87.61204300164603
Streeter Dr/Grand Ave,726.0,591.0,0.0009481173471519913,0.001705868939619167,rain,rainy,0.0007577515924671756,1317.0,41.89240100000001,-87.612388
Talman Ave & Addison St,550.0,316.0,0.0007182707175393873,0.0009121058966491654,rain,rainy,0.00019383517910977806,866.0,41.9466358306,-87.69461475800001
The Salt Shed,95.0,164.0,0.00012406494212043964,0.00047337141471665543,rain,rainy,0.0003493064725962158,259.0,41.90689,-87.65978
Theater on the Lake,3572.0,3331.0,0.00466484182372853,0.009614635258665728,rain,rainy,0.0049497934349371974,6903.0,41.926277,-87.630834
Throop St & Taylor St,1001.0,429.0,0.0013072527059216849,0.0012382703470332024,rain,rainy,-6.89823588884825e-05,1430.0,41.868968,-87.659141
Troy St & Elston Ave,431.0,211.0,0.0005628630531990472,0.0006090327347878921,rain,rainy,4.616968158884492e-05,642.0,41.94524356848,-87.7066499009
Troy St & Grace St,183.0,41.0,0.0002389882569267416,0.00011834285367916386,rain,rainy,-0.00012064540324757775,224.0,41.950244,-87.706489
Troy St & North Ave,257.0,179.0,0.00033562831710476826,0.0005166675806968374,rain,rainy,0.0001810392635920691,436.0,41.909769301690005,-87.7052804871
Union Ave & Root St,44.0,21.0,5.746165740315099e-05,6.0614632372254665e-05,rain,rainy,3.1529749691036737e-06,65.0,41.819102,-87.643278
University Ave & 57th St,4311.0,1184.0,0.005629936478749634,0.003417510701369025,rain,rainy,-0.002212425777380609,5495.0,41.79147800295527,-87.59986050810642
University Ave & 59th St,1382.0,283.0,0.001804818421162606,0.0008168543314927652,rain,rainy,-0.0009879640896698408,1665.0,41.787878,-87.598906
University Ave & 65th St,93.0,31.0,0.00012145304860211459,8.947874302570926e-05,rain,rainy,-3.197430557640533e-05,124.0,41.77694,-87.59842000000002
University Library (NU),469.0,148.0,0.0006124890300472231,0.0004271888376711281,rain,rainy,-0.00018530019237609498,617.0,42.052939,-87.673447
Valli Produce - Evanston Plaza,129.0,51.0,0.0001684671319319654,0.00014720696433261846,rain,rainy,-2.126016759934694e-05,180.0,42.03974199999999,-87.699413
Virginia Ave & Catalpa Ave,86.0,34.0,0.00011231142128797693,9.813797622174564e-05,rain,rainy,-1.4173445066231294e-05,120.0,41.9812456,-87.7048924
W Armitage Ave & N Sheffield Ave,705.0,350.0,0.0009206924652095783,0.001010243872870911,rain,rainy,8.955140766133275e-05,1055.0,41.917805,-87.653449
W Washington Blvd & N Peoria St,179.0,58.0,0.0002337644698900915,0.0001674118417900367,rain,rainy,-6.635262810005481e-05,237.0,41.883043,-87.649931
Wabansia & Milwaukee,194.0,155.0,0.0002533536712775294,0.0004473937151285463,rain,rainy,0.00019404004385101693,349.0,41.913754,-87.6826658
Wabash Ave & 16th St,1339.0,504.0,0.0017486627105186175,0.001454751176934112,rain,rainy,-0.00029391153358450557,1843.0,41.86038402778688,-87.62581300235036
Wabash Ave & 87th St,35.0,21.0,4.570813657068829e-05,6.0614632372254665e-05,rain,rainy,1.4906495801566377e-05,56.0,41.73655301831962,-87.62264415621758
Wabash Ave & 9th St,2245.0,1079.0,0.002931850474319863,0.0031144375395077513,rain,rainy,0.0001825870651878882,3324.0,41.870769,-87.625734
Wabash Ave & Adams St,1857.0,670.0,0.002425143131764804,0.0019338954137814582,rain,rainy,-0.000491247717983346,2527.0,41.87947235235,-87.6256886059
Wabash Ave & Cermak Rd,481.0,311.0,0.0006281603911571733,0.0008976738413224381,rain,rainy,0.00026951345016526485,792.0,41.852619,-87.626488
Wabash Ave & Grand Ave,3908.0,1910.0,0.005103639934807138,0.0055130451348098285,rain,rainy,0.00040940520000269046,5818.0,41.891466,-87.62676099999999
Wabash Ave & Jackson Blvd,98.0,16.0,0.0001279827823979272,4.618257704552736e-05,rain,rainy,-8.180020535239983e-05,114.0,41.87801,-87.62599
Wabash Ave & Roosevelt Rd,3188.0,1516.0,0.0041633582682101215,0.0043757991750637175,rain,rainy,0.00021244090685359606,4704.0,41.867227,-87.625961
Wabash Ave & Wacker Pl,1784.0,952.0,0.00232980901834594,0.002747863334208878,rain,rainy,0.00041805431586293797,2736.0,41.886875,-87.62603
Wabash Ave & Washington St,299.0,177.0,0.0003904780809895942,0.0005108947585661464,rain,rainy,0.00012041667757655225,476.0,41.8832,-87.62662
Wacker Dr & Randolph St,217.0,28.0,0.0002833904467382674,8.081950982967288e-05,rain,rainy,-0.0002025709369085945,245.0,41.88454,-87.63732
Wacker Dr & Washington St,2156.0,188.0,0.0028156212127543982,0.0005426452802849465,rain,rainy,-0.0022729759324694515,2344.0,41.88314336439022,-87.63724207878113
Wacker Dr & Washington St Corral,472.0,4.0,0.0006164068703247106,1.154564426138184e-05,rain,rainy,-0.0006048612260633288,476.0,41.88316,-87.63736
Walden Pkwy & 100th St,64.0,13.0,8.358059258640144e-05,3.752334384949098e-05,rain,rainy,-4.605724873691046e-05,77.0,41.71216410359803,-87.66773343086243
Wallace St & 28th St,24.0,31.0,3.134272221990054e-05,8.947874302570926e-05,rain,rainy,5.813602080580872e-05,55.0,41.843511,-87.6419
Wallace St & 35th St,235.0,123.0,0.00030689748840319277,0.0003550285610374916,rain,rainy,4.8131072634298834e-05,358.0,41.83070705144085,-87.64125533401966
Wallace St & Pershing Rd,60.0,28.0,7.835680554975135e-05,8.081950982967288e-05,rain,rainy,2.462704279921523e-06,88.0,41.82348386197183,-87.6408699859155
Walsh Park,1069.0,508.0,0.0013960570855447365,0.0014662968211954937,rain,rainy,7.023973565075726e-05,1577.0,41.91461,-87.667968
Warren Park East,160.0,70.0,0.0002089514814660036,0.00020204877457418222,rain,rainy,-6.9027068918213735e-06,230.0,42.00454962194,-87.68066614509999
Warren Park West,212.0,103.0,0.0002768607129424548,0.0002973003397305824,rain,rainy,2.043962678812761e-05,315.0,42.001785,-87.688829
Washtenaw Ave & Lawrence Ave,489.0,191.0,0.0006386079652304735,0.0005513045134809829,rain,rainy,-8.730345174949063e-05,680.0,41.9687297,-87.6962603
Washtenaw Ave & Ogden Ave,75.0,75.0,9.794600693718919e-05,0.0002164808299009095,rain,rainy,0.00011853482296372032,150.0,41.86193049278259,-87.69345045089722
Washtenaw Ave & Peterson Ave,41.0,10.0,5.354381712566342e-05,2.88641106534546e-05,rain,rainy,-2.4679706472208823e-05,51.0,41.99066,-87.697075
Washtenaw Ave & Polk St,40.0,19.0,5.22378703665009e-05,5.484181024156374e-05,rain,rainy,2.6039398750628436e-06,59.0,41.8711028,-87.693683
Waveland/Racine,68.0,6.0,8.880437962305153e-05,1.731846639207276e-05,rain,rainy,-7.148591323097876e-05,74.0,41.9491,-87.6593
Waveland/Racine Corral,112.0,103.0,0.0001462660370262025,0.0002973003397305824,rain,rainy,0.00015103430270437988,215.0,41.9488214,-87.6592823
Wells St & 19th St,252.0,160.0,0.00032909858330895566,0.0004618257704552736,rain,rainy,0.00013272718714631794,412.0,41.856802,-87.633879
Wells St & Concord Ln,4468.0,2619.0,0.005834970119938151,0.00755951058013976,rain,rainy,0.0017245404602016096,7087.0,41.912133,-87.634656
Wells St & Elm St,4507.0,2348.0,0.0058859020435454885,0.00677729318143114,rain,rainy,0.0008913911378856517,6855.0,41.903222,-87.634324
Wells St & Evergreen Ave,2338.0,1196.0,0.0030533035229219777,0.00345214763415317,rain,rainy,0.0003988441112311924,3534.0,41.90672457611039,-87.63482999967887
Wells St & Hubbard St,4198.0,1317.0,0.005482364494964269,0.003801403373059971,rain,rainy,-0.0016809611219042982,5515.0,41.889906,-87.634266
Wells St & Huron St,4321.0,1769.0,0.005642995946341259,0.005106061174596119,rain,rainy,-0.0005369347717451402,6090.0,41.89478399980203,-87.6343724037867
Wells St & Institute Pl,1186.0,569.0,0.0015488528563667517,0.0016423678961815667,rain,rainy,9.351503981481503e-05,1755.0,41.89737986072316,-87.63442039489746
Wells St & Madison St,345.0,31.0,0.0004505516319110702,8.947874302570926e-05,rain,rainy,-0.000361072888885361,376.0,41.88199,-87.63418
Wells St & Polk St,1965.0,835.0,0.0025661853817543568,0.0024101532395634593,rain,rainy,-0.00015603214219089747,2800.0,41.87273154226308,-87.63351649045944
Wells St & Randolph St,2694.0,644.0,0.0035182205691838353,0.0018588487260824762,rain,rainy,-0.001659371843101359,3338.0,41.884295,-87.633963
Wells St & Randolph St Corral,280.0,33.0,0.0003656650925655063,9.525156515640018e-05,rain,rainy,-0.00027041352740910614,313.0,41.88438,-87.63396
Wells St & Walton St,2214.0,1038.0,0.0028913661247858247,0.0029960946858285874,rain,rainy,0.00010472856104276271,3252.0,41.89993001,-87.63443007
